Date,Open,High,Low,Close,Adj Close,Volume
2020-06-25,557.599976,560.700012,548.000000,550.049988,500.405945,6353371
2020-06-26,550.049988,573.900024,545.000000,562.400024,511.641388,7034875
2020-06-29,562.000000,565.900024,550.299988,553.700012,503.726593,3857610
2020-06-30,558.000000,560.799988,553.250000,556.849976,506.592194,3110587
2020-07-01,557.950012,559.599976,551.000000,551.750000,501.952515,3004648
2020-07-02,555.000000,572.400024,552.900024,569.200012,517.827637,5243652
2020-07-03,572.000000,580.549988,570.599976,579.150024,526.879578,3735570
2020-07-06,579.150024,589.000000,577.250000,578.700012,526.470215,3288417
2020-07-07,582.000000,594.450012,575.150024,592.049988,538.615295,7255475
2020-07-08,594.750000,594.750000,573.000000,574.900024,523.013184,4625011
2020-07-09,575.650024,591.599976,575.000000,588.250000,535.158325,4807930
2020-07-10,588.250000,588.549988,579.849976,582.250000,529.699829,2376881
2020-07-13,585.000000,605.000000,583.349976,602.599976,548.213196,5443990
2020-07-14,604.599976,613.750000,588.099976,591.349976,537.978394,6212718
2020-07-15,593.650024,627.950012,592.500000,615.200012,559.675964,9928037
2020-07-16,630.000000,652.200012,607.150024,627.750000,571.093262,20771204
2020-07-17,629.500000,644.650024,613.400024,623.150024,566.908386,26830157
2020-07-20,633.000000,652.000000,626.849976,648.599976,590.061462,10543170
2020-07-21,652.000000,662.349976,643.299988,652.349976,593.472961,8801061
2020-07-22,657.000000,658.000000,643.099976,650.150024,591.471680,3837958
2020-07-23,650.000000,656.950012,643.549988,652.849976,595.760559,3172594
2020-07-24,641.000000,684.799988,640.900024,679.950012,620.490662,12365728
2020-07-27,684.000000,704.400024,676.500000,701.099976,639.791321,11348828
2020-07-28,702.000000,716.049988,695.700012,712.450012,650.148804,8469603
2020-07-29,710.000000,710.750000,692.500000,694.400024,633.677124,7142681
2020-07-30,698.000000,712.549988,692.650024,695.450012,634.635376,7966760
2020-07-31,701.849976,716.700012,696.000000,705.200012,643.532715,6322671
2020-08-03,709.099976,718.000000,700.549988,705.950012,644.217224,5546316
2020-08-04,709.500000,711.000000,687.049988,692.650024,632.080261,6683186
2020-08-05,692.650024,702.400024,681.000000,688.400024,628.201904,6052220
2020-08-06,692.000000,707.599976,686.400024,704.900024,643.258972,5132907
2020-08-07,699.900024,699.900024,685.000000,690.299988,629.935669,7371589
2020-08-10,694.950012,694.950012,685.099976,692.049988,631.532593,3769570
2020-08-11,694.000000,700.950012,681.500000,683.799988,624.004150,3956468
2020-08-12,680.599976,719.000000,677.049988,717.099976,654.392090,13085350
2020-08-13,717.000000,729.000000,713.049988,724.599976,661.236328,8850347
2020-08-14,727.900024,727.900024,707.250000,709.099976,647.091675,3887203
2020-08-17,711.099976,720.799988,709.250000,718.849976,655.989075,3344102
2020-08-18,718.950012,721.700012,712.400024,714.450012,651.973877,3634301
2020-08-19,713.799988,714.200012,705.000000,709.849976,647.776062,4858027
2020-08-20,708.500000,715.849976,706.049988,710.099976,648.004150,3025569
2020-08-21,715.000000,715.000000,702.700012,705.900024,644.171448,4164686
2020-08-24,706.049988,708.450012,695.599976,705.700012,643.989075,4066936
2020-08-25,705.000000,711.549988,694.700012,701.599976,640.247559,3982510
2020-08-26,704.700012,717.750000,697.000000,712.799988,650.468079,4511228
2020-08-27,713.549988,720.000000,706.500000,710.150024,648.049988,3917059
2020-08-28,713.700012,716.650024,703.200012,706.450012,644.673401,5416681
2020-08-31,705.000000,725.000000,686.000000,694.400024,633.677124,7786675
2020-09-01,695.000000,704.000000,682.400024,689.599976,629.296875,6377322
2020-09-02,689.900024,704.799988,689.099976,701.950012,640.566956,4090511
2020-09-03,704.799988,716.400024,697.599976,706.750000,644.947205,5467610
2020-09-04,695.150024,704.500000,692.049988,700.799988,639.517578,3354824
2020-09-07,696.349976,712.400024,689.049988,708.799988,646.817871,4238823
2020-09-08,708.799988,738.900024,703.200012,725.900024,662.422668,11522742
2020-09-09,712.099976,730.900024,710.200012,721.950012,658.818176,5514179
2020-09-10,728.650024,728.950012,713.799988,722.400024,659.228699,3366359
2020-09-11,712.000000,734.000000,710.150024,721.650024,658.544312,7221661
2020-09-14,745.000000,825.099976,744.150024,794.950012,727.450623,32312474
2020-09-15,791.049988,809.849976,783.049988,792.700012,725.391541,14024028
2020-09-16,790.049988,796.299988,779.250000,789.250000,722.234436,7471292
2020-09-17,794.950012,817.500000,789.500000,808.299988,739.666931,19972637
2020-09-18,808.299988,824.000000,804.000000,810.599976,741.771667,8847382
2020-09-21,823.000000,849.900024,793.450012,802.599976,734.450928,24911507
2020-09-22,813.950012,831.500000,790.549988,821.000000,751.288574,21882919
2020-09-23,832.000000,844.799988,810.150024,814.099976,744.974426,18070370
2020-09-24,811.000000,811.450012,784.000000,788.299988,721.365234,10553627
2020-09-25,795.250000,836.000000,792.599976,827.700012,757.419739,19813100
2020-09-28,838.400024,844.750000,820.799988,835.250000,764.328674,11145837
2020-09-29,837.400024,841.099976,810.200012,812.750000,743.739136,10554255
2020-09-30,818.000000,820.500000,807.099976,811.599976,742.686646,9470272
2020-10-01,819.900024,820.950012,811.200012,812.950012,743.922058,4321350
2020-10-05,828.799988,839.200012,815.099976,824.200012,754.216919,11889998
2020-10-06,830.000000,834.500000,822.700012,829.150024,758.746582,7848500
2020-10-07,830.000000,830.599976,823.000000,828.049988,757.739990,6980002
2020-10-08,857.500000,879.000000,844.500000,849.549988,777.414307,25860257
2020-10-09,852.900024,862.500000,849.299988,855.750000,783.087891,7286954
2020-10-12,860.799988,871.950012,857.150024,865.799988,792.284546,8717550
2020-10-13,866.299988,906.599976,863.299988,900.400024,823.946716,18948618
2020-10-14,904.000000,910.700012,882.000000,890.450012,814.841614,15441198
2020-10-15,899.950012,903.700012,833.450012,860.000000,786.977051,15648823
2020-10-16,859.000000,877.000000,820.599976,827.150024,756.916443,28982990
2020-10-19,839.799988,861.700012,833.000000,844.750000,773.021973,15671485
2020-10-20,846.950012,886.000000,843.599976,879.650024,804.958557,21563969
2020-10-21,881.000000,891.650024,860.000000,871.049988,797.088867,11161929
2020-10-22,858.900024,878.000000,851.549988,866.250000,796.353394,9607794
2020-10-23,871.000000,875.450012,850.599976,852.450012,783.666870,5447267
2020-10-26,853.000000,860.900024,842.049988,847.799988,779.392212,6612856
2020-10-27,848.950012,857.450012,838.700012,847.250000,778.886597,5807904
2020-10-28,852.000000,852.000000,821.599976,829.599976,762.660645,6853002
2020-10-29,825.000000,842.500000,818.950012,840.049988,772.267517,6690978
2020-10-30,842.799988,859.700012,833.000000,841.950012,774.014221,8727274
2020-11-02,841.950012,843.849976,819.200012,822.400024,756.041687,5953172
2020-11-03,828.000000,832.000000,812.349976,814.049988,748.365417,7011687
2020-11-04,812.200012,841.750000,810.599976,815.150024,749.376709,10077502
2020-11-05,834.000000,851.099976,830.049988,842.900024,774.887451,8903859
2020-11-06,846.000000,855.799988,836.400024,850.099976,781.506531,5871913
2020-11-09,866.799988,872.799988,847.099976,855.000000,786.011169,7505062
2020-11-10,848.500000,848.500000,805.750000,809.700012,744.366455,10397497
2020-11-11,813.000000,829.000000,805.349976,826.049988,759.397156,9779484
2020-11-12,827.150024,837.000000,822.000000,824.700012,758.156067,4699639
2020-11-13,822.900024,831.450012,818.150024,828.099976,761.281616,3918289
2020-11-14,834.000000,834.000000,829.000000,830.500000,763.488037,475390
2020-11-17,837.950012,837.950012,814.000000,815.000000,749.238647,5977903
2020-11-18,819.000000,819.900024,800.250000,814.299988,748.595215,5816221
2020-11-19,815.000000,820.450012,803.000000,804.549988,739.631958,7170339
2020-11-20,813.950012,823.500000,804.000000,819.250000,753.145691,7455575
2020-11-23,825.000000,842.000000,816.250000,839.200012,771.486084,7116516
2020-11-24,843.900024,857.400024,835.349976,840.500000,772.681091,8465615
2020-11-25,840.500000,846.000000,822.500000,824.700012,758.156067,5610232
2020-11-26,824.099976,845.000000,819.599976,842.049988,774.106079,8414555
2020-11-27,842.000000,847.799988,814.349976,822.099976,755.765808,11723771
2020-12-01,824.000000,835.700012,815.099976,834.099976,766.797546,8078785
2020-12-02,836.150024,847.450012,831.299988,843.150024,775.117371,7062229
2020-12-03,848.500000,864.000000,843.299988,862.200012,792.630188,9633229
2020-12-04,866.000000,867.849976,854.450012,858.500000,789.228638,5577388
2020-12-07,858.000000,859.950012,850.400024,855.299988,786.287048,5314265
2020-12-08,859.000000,875.700012,856.000000,863.799988,794.101135,8722526
2020-12-09,866.099976,880.000000,864.099976,870.549988,800.306396,5952003
2020-12-10,870.549988,877.799988,865.000000,866.750000,796.813049,4641898
2020-12-11,871.000000,881.799988,855.200012,862.250000,792.676208,5637035
2020-12-14,866.099976,875.650024,858.099976,873.000000,802.558716,5143894
2020-12-15,874.700012,889.000000,870.000000,886.000000,814.509827,7527270
2020-12-16,886.250000,892.000000,878.450012,885.049988,813.636414,4378179
2020-12-17,887.000000,887.000000,877.000000,879.349976,808.396423,4863371
2020-12-18,894.750000,905.000000,886.650024,890.650024,818.784607,11568187
2020-12-21,886.650024,910.500000,850.000000,870.450012,800.214539,8875855
2020-12-22,879.150024,919.250000,872.000000,913.799988,840.066650,10251896
2020-12-23,920.000000,935.000000,914.799988,922.599976,848.156555,10723068
2020-12-24,927.950012,928.250000,910.700012,919.349976,845.168884,4390561
2020-12-28,925.000000,927.500000,913.500000,921.799988,847.421204,3884750
2020-12-29,929.000000,945.000000,925.250000,935.900024,860.383545,6760167
2020-12-30,938.000000,950.000000,931.000000,940.700012,864.796082,6382809
2020-12-31,939.049988,949.849976,935.000000,946.150024,869.806519,3468390
2021-01-01,942.000000,955.500000,942.000000,950.500000,873.805298,3142822
2021-01-04,959.000000,984.700012,952.650024,980.400024,901.292786,5259092
2021-01-05,967.200012,995.799988,967.200012,991.349976,911.359253,7150252
2021-01-06,997.900024,998.000000,966.099976,978.200012,899.270325,5995748
2021-01-07,988.000000,988.200012,959.400024,962.549988,884.883057,5261000
2021-01-08,974.900024,1003.500000,970.000000,994.650024,914.393005,8034775
2021-01-11,1015.000000,1059.050049,1008.000000,1055.099976,969.965332,13384331
2021-01-12,1052.000000,1065.050049,1038.699951,1062.099976,976.400635,6700542
2021-01-13,1064.000000,1067.000000,1041.000000,1055.949951,970.746765,6691409
2021-01-14,1049.000000,1049.000000,1006.599976,1027.699951,944.776123,15021108
2021-01-15,1047.650024,1052.849976,984.000000,989.799988,909.934265,23769415
2021-01-18,1000.000000,1004.950012,976.900024,981.500000,902.304016,12947569
2021-01-19,988.000000,997.000000,979.349976,983.849976,904.464355,6387923
2021-01-20,991.750000,1009.650024,987.549988,999.250000,918.621765,7444118
2021-01-21,1009.000000,1020.000000,982.950012,993.299988,916.821899,8857975
2021-01-22,991.700012,1004.000000,981.400024,985.799988,909.899414,5379466
2021-01-25,997.000000,997.000000,941.000000,947.500000,874.548340,7731883
2021-01-27,952.099976,963.250000,942.500000,955.500000,881.932312,7531736
2021-01-28,948.799988,952.400024,930.099976,933.950012,862.041565,6960905
2021-01-29,941.000000,949.500000,909.500000,914.000000,843.627502,7692663
2021-02-01,919.000000,933.750000,896.349976,928.349976,856.872681,8651478
2021-02-02,947.000000,963.000000,935.549988,954.650024,881.147766,7690178
2021-02-03,966.000000,973.299988,952.549988,959.900024,885.993530,6354619
2021-02-04,964.700012,970.450012,950.150024,957.650024,883.916809,4623148
2021-02-05,960.799988,963.900024,940.049988,946.150024,873.302307,4631703
2021-02-08,955.000000,964.400024,941.349976,957.750000,884.009094,6509526
2021-02-09,965.000000,981.900024,946.599976,951.599976,878.332581,7557977
2021-02-10,955.049988,965.099976,946.150024,959.450012,885.578186,4896963
2021-02-11,959.450012,972.500000,953.049988,970.400024,895.685059,3745595
2021-02-12,975.000000,986.500000,957.599976,960.400024,886.454956,8045740
2021-02-15,970.000000,971.250000,950.099976,954.650024,881.147766,4643228
2021-02-16,957.000000,962.250000,944.099976,952.299988,878.978638,3277086
2021-02-17,952.000000,958.400024,941.000000,943.200012,870.579346,3643176
2021-02-18,944.000000,956.750000,938.349976,948.099976,875.101990,5133094
2021-02-19,950.000000,958.000000,944.450012,950.150024,876.994263,5494816
2021-02-22,949.500000,951.450012,916.049988,920.150024,849.304138,5043203
2021-02-23,924.000000,930.000000,906.549988,909.950012,839.889404,5916942
2021-02-24,918.000000,919.450012,905.500000,916.000000,845.473572,3435827
2021-02-25,925.900024,934.049988,922.150024,929.250000,857.703308,6234947
2021-02-26,908.000000,925.000000,905.099976,909.450012,839.427979,9198218
2021-03-01,916.000000,934.450012,915.650024,930.349976,858.718689,5397960
2021-03-02,933.849976,957.900024,928.599976,953.750000,880.317017,6715548
2021-03-03,965.000000,968.000000,947.000000,965.250000,890.931641,5742015
2021-03-04,952.000000,969.900024,951.349976,958.000000,884.239807,6268541
2021-03-05,956.099976,972.000000,936.299988,941.500000,869.010254,5992152
2021-03-08,952.500000,973.000000,944.000000,961.900024,887.839600,5621823
2021-03-09,964.099976,976.900024,949.099976,973.150024,898.223389,5440319
2021-03-10,985.700012,995.099976,979.700012,988.500000,912.391418,7694950
2021-03-12,988.500000,1002.799988,973.599976,979.250000,903.853699,6447010
2021-03-15,977.500000,994.349976,967.349976,992.349976,915.945068,5321071
2021-03-16,993.000000,1018.799988,990.450012,1007.250000,929.697876,8094575
2021-03-17,1012.000000,1023.900024,982.700012,987.450012,911.422302,6758901
2021-03-18,995.000000,999.750000,932.400024,947.750000,874.779053,8269566
2021-03-19,950.000000,969.000000,937.700012,960.450012,886.501221,9004154
2021-03-22,960.450012,982.450012,944.599976,978.750000,903.392151,4745254
2021-03-23,983.650024,992.900024,971.799988,980.849976,905.330505,5158305
2021-03-24,971.049988,984.750000,965.799988,975.650024,900.530823,3874331
2021-03-25,970.000000,974.500000,950.000000,957.049988,883.362915,4879437
2021-03-26,965.000000,975.000000,953.799988,958.549988,884.747437,4271178
2021-03-30,965.000000,1000.799988,964.450012,995.799988,919.129517,5475000
2021-03-31,1000.000000,1000.000000,978.650024,982.650024,906.992004,4445140
2021-04-01,992.000000,1013.500000,990.599976,1002.599976,925.405823,5269079
2021-04-05,1007.000000,1040.000000,1002.599976,1033.500000,953.926819,9452833
2021-04-06,1039.000000,1040.599976,1020.250000,1028.400024,949.219482,4260257
2021-04-07,1031.000000,1045.000000,1024.699951,1037.199951,957.341797,3551106
2021-04-08,1044.000000,1054.400024,1031.650024,1037.500000,957.618835,4852068
2021-04-09,1042.099976,1054.800049,1034.150024,1045.400024,964.910583,3708082
2021-04-12,1042.949951,1042.949951,1001.200012,1009.400024,931.682373,5976427
2021-04-13,1012.500000,1020.799988,972.200012,983.400024,907.684265,7773994
2021-04-15,968.000000,994.700012,958.750000,991.900024,915.529724,7430279
2021-04-16,1000.000000,1016.799988,994.500000,1012.750000,934.774414,4677808
2021-04-19,996.000000,1028.449951,987.849976,994.599976,918.021851,6239343
2021-04-20,1006.000000,1006.000000,957.000000,961.299988,887.285767,9742418
2021-04-22,966.000000,971.900024,955.299988,961.900024,887.839600,4970596
2021-04-23,964.000000,974.849976,950.200012,955.650024,882.070801,6023490
2021-04-26,940.000000,954.500000,923.049988,928.799988,857.288025,19619972
2021-04-27,931.000000,938.549988,923.400024,928.849976,857.334229,6406825
2021-04-28,931.200012,935.849976,921.750000,923.799988,852.673035,6845677
2021-04-29,929.700012,929.700012,907.099976,909.549988,848.707336,8588734
2021-04-30,905.000000,915.000000,895.400024,898.950012,838.816406,10921664
2021-05-03,898.750000,910.450012,891.000000,907.700012,846.981140,6871176
2021-05-04,910.000000,915.000000,899.250000,900.950012,840.682617,6217026
2021-05-05,903.950012,910.799988,900.599976,909.400024,848.567383,2696835
2021-05-06,912.000000,923.900024,901.250000,916.000000,854.725891,6319104
2021-05-07,918.000000,921.400024,913.700012,916.400024,855.099121,3651558
2021-05-10,918.049988,921.599976,910.200012,913.950012,852.812927,4029147
